date,t2m_daily_mean_C
2023-08-18,29.219656
2023-08-19,29.702871
2023-08-20,29.5884
2023-08-21,30.618155
2023-08-22,31.875772
2023-08-23,33.59239
2023-08-24,33.58426
2023-08-25,26.025217
2023-08-26,21.515198
2023-08-27,17.937937
2023-08-28,19.539236
2023-08-29,19.543814
2023-08-30,19.357758
2023-08-31,21.120453
2023-09-01,23.60314
2023-09-02,19.099833
2023-09-03,20.849518
2023-09-04,25.17333
2023-09-05,25.059958
2023-09-06,25.057098
2023-09-07,24.963552
2023-09-08,25.721457
2023-09-09,25.322693
2023-09-10,25.575949
2023-09-11,23.18632
2023-09-12,20.40866
2023-09-13,20.712759
2023-09-14,21.746012
2023-09-15,20.351572
2023-09-16,21.855154
2023-09-17,22.259644
2023-09-18,20.202982
2023-09-19,20.126108
2023-09-20,20.8561
2023-09-21,17.64747
2023-09-22,15.467824
2023-09-23,16.39798
2023-09-24,17.591867
2023-09-25,20.253305
2023-09-26,21.253317
2023-09-27,21.84838
2023-09-28,22.33075
2023-09-29,22.404297
2023-09-30,23.476166
2023-10-01,23.1303
2023-10-02,23.810873
2023-10-03,21.598349
2023-10-04,21.09198
2023-10-05,21.813446
2023-10-06,21.752167
2023-10-07,21.475769
2023-10-08,21.644318
2023-10-09,20.60734
2023-10-10,20.273947
2023-10-11,19.193857
2023-10-12,19.416473
2023-10-13,21.423182
2023-10-14,19.001307
2023-10-15,17.8502
2023-10-16,18.37691
2023-10-17,20.705894
2023-10-18,21.66455
2023-10-19,17.263033
2023-10-20,15.238065
2023-10-21,12.771445
2023-10-22,12.879876
2023-10-23,15.61126
2023-10-24,13.696486
2023-10-25,16.082047
2023-10-26,17.231474
2023-10-27,13.601276
2023-10-28,15.993645
2023-10-29,17.773256
2023-10-30,14.649545
2023-10-31,12.789425
2023-11-01,14.254106
2023-11-02,13.829528
2023-11-03,10.512975
2023-11-04,13.268117
2023-11-05,12.2745285
2023-11-06,10.659266
2023-11-07,8.04221
2023-11-08,9.83065
2023-11-09,11.839028
2023-11-10,12.452395
2023-11-11,13.338748
2023-11-12,16.055212
2023-11-13,15.563209
2023-11-14,15.646802
2023-11-15,15.112598
2023-11-16,15.008185
