date,t2m_daily_mean_C
2023-08-14,21.477701
2023-08-15,21.796082
2023-08-16,21.060211
2023-08-17,23.611298
2023-08-18,24.924082
2023-08-19,25.171946
2023-08-20,24.553568
2023-08-21,24.10383
2023-08-22,24.636515
2023-08-23,23.029886
2023-08-24,22.869497
2023-08-25,23.188059
2023-08-26,24.274881
2023-08-27,25.293081
2023-08-28,26.372488
2023-08-29,24.65213
2023-08-30,18.743582
2023-08-31,17.33497
2023-09-01,18.363068
2023-09-02,19.540262
2023-09-03,16.272776
2023-09-04,17.17748
2023-09-05,18.335999
2023-09-06,16.541311
2023-09-07,17.46461
2023-09-08,18.37266
2023-09-09,18.694193
2023-09-10,19.246115
2023-09-11,19.909546
2023-09-12,19.791962
2023-09-13,20.213572
2023-09-14,19.17277
2023-09-15,18.799734
2023-09-16,19.416677
2023-09-17,18.682901
2023-09-18,18.806906
2023-09-19,16.649302
2023-09-20,17.670877
2023-09-21,17.475271
2023-09-22,19.629608
2023-09-23,20.938345
2023-09-24,19.611807
2023-09-25,19.70285
2023-09-26,18.350565
2023-09-27,17.236319
2023-09-28,16.776144
2023-09-29,16.480307
2023-09-30,15.490651
2023-10-01,14.80421
2023-10-02,12.925944
2023-10-03,11.937134
2023-10-04,13.858093
2023-10-05,13.004608
2023-10-06,11.578013
2023-10-07,11.828715
2023-10-08,11.527618
2023-10-09,5.9733887
2023-10-10,9.568624
2023-10-11,10.321462
2023-10-12,12.224335
2023-10-13,13.010421
2023-10-14,14.505863
2023-10-15,10.701356
2023-10-16,6.7772994
2023-10-17,4.865969
2023-10-18,5.6342773
2023-10-19,7.8781853
2023-10-20,15.736926
2023-10-21,17.857302
2023-10-22,16.69376
2023-10-23,12.560642
2023-10-24,12.904901
2023-10-25,13.787369
2023-10-26,12.399035
2023-10-27,12.681924
2023-10-28,11.5592375
2023-10-29,10.620995
2023-10-30,11.758513
2023-10-31,13.823605
2023-11-01,9.769242
2023-11-02,7.834736
2023-11-03,11.655391
2023-11-04,9.162242
2023-11-05,9.704541
2023-11-06,9.6835985
2023-11-07,7.8384337
2023-11-08,8.791832
2023-11-09,6.0576158
2023-11-10,5.061363
2023-11-11,7.7898383
2023-11-12,4.3280807
2023-11-13,4.0085206
2023-11-14,7.7806726
2023-11-15,8.246143
2023-11-16,6.755825
2023-11-17,6.145079
2023-11-18,3.8447533
2023-11-19,1.0355746
2023-11-20,2.5152729
2023-11-21,5.8791184
2023-11-22,5.1090646
2023-11-23,1.7245674
2023-11-24,1.9463679
2023-11-25,1.6510239
2023-11-26,-1.410235
2023-11-27,-1.8324814
2023-11-28,1.6333326
2023-11-29,-0.23016994
2023-11-30,0.15106837
2023-12-01,6.2702775
2023-12-02,8.13754
2023-12-03,0.8240013
2023-12-04,-2.0641212
2023-12-05,-1.386322
2023-12-06,0.23554485
2023-12-07,1.4000117
2023-12-08,0.8183848
2023-12-09,-0.33772913
2023-12-10,-0.65957004
2023-12-11,0.035001118
2023-12-12,1.553037
2023-12-13,4.0822105
2023-12-14,4.7822213
2023-12-15,2.371291
2023-12-16,-0.4792188
2023-12-17,-1.9582201
2023-12-18,-0.8911514
2023-12-19,-2.0755947
2023-12-20,-1.9686546
2023-12-21,-0.35869345
2023-12-22,2.3674037
2023-12-23,0.8526624
2023-12-24,0.6359456
2023-12-25,6.8924294
2023-12-26,7.489653
2023-12-27,4.7934823
2023-12-28,0.270902
2023-12-29,-0.5585124
2023-12-30,-0.6362813
2023-12-31,0.9744212
