date,t2m_daily_mean_C
2023-08-15,16.28713
2023-08-16,15.443105
2023-08-17,15.53008
2023-08-18,16.444754
2023-08-19,18.143463
2023-08-20,17.307474
2023-08-21,17.27416
2023-08-22,17.51534
2023-08-23,16.779968
2023-08-24,17.093699
2023-08-25,16.139801
2023-08-26,15.40623
2023-08-27,15.665151
2023-08-28,15.752533
2023-08-29,15.531362
2023-08-30,14.743581
2023-08-31,15.324554
2023-09-01,15.990509
2023-09-02,16.376282
2023-09-03,17.016428
2023-09-04,17.471506
2023-09-05,17.718485
2023-09-06,18.029184
2023-09-07,18.560476
2023-09-08,18.71226
2023-09-09,18.156271
2023-09-10,19.077658
2023-09-11,18.804565
2023-09-12,16.39621
2023-09-13,15.238719
2023-09-14,16.707357
2023-09-15,17.608816
2023-09-16,16.970713
2023-09-17,16.657267
2023-09-18,16.820822
2023-09-19,15.862518
2023-09-20,17.649557
2023-09-21,15.376882
2023-09-22,14.616099
2023-09-23,14.131785
2023-09-24,16.616037
2023-09-25,16.830618
2023-09-26,16.900614
2023-09-27,16.580149
2023-09-28,16.5307
2023-09-29,15.808187
2023-09-30,14.855479
2023-10-01,16.245697
2023-10-02,15.0148115
2023-10-03,14.228394
2023-10-04,14.818217
2023-10-05,14.873668
2023-10-06,16.063364
2023-10-07,12.9331255
2023-10-08,13.149933
2023-10-09,14.735677
2023-10-10,16.091248
2023-10-11,14.411061
2023-10-12,13.052216
2023-10-13,14.012862
2023-10-14,10.639733
2023-10-15,9.779237
2023-10-16,10.996212
2023-10-17,11.655438
2023-10-18,13.030029
2023-10-19,12.844982
2023-10-20,11.127144
2023-10-21,14.036907
2023-10-22,12.140456
2023-10-23,12.611342
2023-10-24,12.945754
2023-10-25,12.455907
2023-10-26,12.504097
2023-10-27,11.767211
2023-10-28,12.647046
2023-10-29,12.424136
2023-10-30,10.499073
2023-10-31,9.835975
2023-11-01,12.398312
2023-11-02,11.973815
2023-11-03,11.358353
2023-11-04,10.709523
2023-11-05,11.176059
2023-11-06,10.723964
2023-11-07,10.495579
2023-11-08,10.814944
2023-11-09,9.942788
2023-11-10,8.932457
2023-11-11,9.638715
2023-11-12,9.396766
2023-11-13,10.777645
2023-11-14,9.798169
2023-11-15,9.422413
2023-11-16,8.365281
2023-11-17,9.316792
2023-11-18,10.62112
2023-11-19,11.351899
2023-11-20,10.817112
2023-11-21,9.220997
2023-11-22,10.399673
2023-11-23,10.820759
2023-11-24,7.3037896
2023-11-25,8.273257
2023-11-26,7.6464057
2023-11-27,7.2182183
2023-11-28,5.18387
2023-11-29,3.4105365
2023-11-30,4.548855
2023-12-01,4.6368957
2023-12-02,5.082853
2023-12-03,6.214382
2023-12-04,6.6291566
2023-12-05,6.428701
2023-12-06,5.7384744
2023-12-07,6.8601356
2023-12-08,7.440618
2023-12-09,8.614094
2023-12-10,8.070329
2023-12-11,8.136563
2023-12-12,7.8226495
2023-12-13,6.355648
2023-12-14,7.2796173
2023-12-15,8.789341
2023-12-16,9.66458
2023-12-17,9.49466
2023-12-18,9.899132
2023-12-19,8.655932
2023-12-20,8.207534
2023-12-21,8.485138
2023-12-22,6.4875207
2023-12-23,7.1219497
2023-12-24,10.138306
2023-12-25,8.307061
2023-12-26,7.395822
2023-12-27,7.8803964
2023-12-28,8.999092
2023-12-29,7.6262207
2023-12-30,6.959259
2023-12-31,8.245336
