date,t2m_daily_mean_C
2023-08-20,25.442078
2023-08-21,26.819244
2023-08-22,27.03772
2023-08-23,27.312927
2023-08-24,27.071646
2023-08-25,27.262033
2023-08-26,26.160788
2023-08-27,23.171011
2023-08-28,22.56845
2023-08-29,21.977652
2023-08-30,21.484467
2023-08-31,20.506277
2023-09-01,20.597687
2023-09-02,20.621073
2023-09-03,21.356354
2023-09-04,22.137278
2023-09-05,22.534323
2023-09-06,22.392792
2023-09-07,22.619232
2023-09-08,22.975607
2023-09-09,23.147806
2023-09-10,22.513123
2023-09-11,22.953653
2023-09-12,23.854544
2023-09-13,22.784292
2023-09-14,22.873291
2023-09-15,22.766205
2023-09-16,23.362885
2023-09-17,23.001831
2023-09-18,23.562927
2023-09-19,22.183481
2023-09-20,21.9103
2023-09-21,23.19459
2023-09-22,20.529104
2023-09-23,19.874136
2023-09-24,19.46402
2023-09-25,20.342987
2023-09-26,20.774881
2023-09-27,20.937815
2023-09-28,20.765238
2023-09-29,21.508139
2023-09-30,22.964773
2023-10-01,21.718271
2023-10-02,21.664062
2023-10-03,22.157022
2023-10-04,21.768412
2023-10-05,20.71994
2023-10-06,20.705698
2023-10-07,20.801208
2023-10-08,20.884146
2023-10-09,21.332764
2023-10-10,21.665548
2023-10-11,21.782156
2023-10-12,21.595266
2023-10-13,22.27035
2023-10-14,22.104904
2023-10-15,19.520123
2023-10-16,18.714067
2023-10-17,20.643312
2023-10-18,22.057373
2023-10-19,22.495779
2023-10-20,20.810575
2023-10-21,18.227987
2023-10-22,19.09708
2023-10-23,20.560968
2023-10-24,18.998407
2023-10-25,19.093033
2023-10-26,20.135363
2023-10-27,17.978067
2023-10-28,19.167067
2023-10-29,19.868391
2023-10-30,18.94813
2023-10-31,17.86275
2023-11-01,18.569536
2023-11-02,17.303242
2023-11-03,15.0074415
2023-11-04,17.195688
2023-11-05,17.446241
2023-11-06,16.45907
2023-11-07,15.014459
2023-11-08,15.659671
2023-11-09,16.19401
2023-11-10,15.557457
2023-11-11,15.294314
2023-11-12,17.679562
2023-11-13,17.53391
2023-11-14,17.79695
2023-11-15,16.80726
2023-11-16,16.733038
2023-11-17,15.346169
2023-11-18,14.914659
2023-11-19,16.339205
2023-11-20,16.556208
2023-11-21,14.3922205
2023-11-22,13.089208
2023-11-23,12.304076
2023-11-24,13.291989
2023-11-25,10.550194
2023-11-26,10.426272
2023-11-27,12.626747
2023-11-28,13.225862
2023-11-29,11.413303
2023-11-30,15.175727
2023-12-01,14.745864
2023-12-02,10.542407
2023-12-03,8.680691
2023-12-04,13.419765
2023-12-05,12.228424
2023-12-06,11.271271
2023-12-07,12.099393
2023-12-08,13.40009
2023-12-09,13.538817
2023-12-10,14.4085455
2023-12-11,15.201831
2023-12-12,14.538226
2023-12-13,13.595719
2023-12-14,12.422114
2023-12-15,11.699172
2023-12-16,12.317086
2023-12-17,13.437939
2023-12-18,13.227989
2023-12-19,13.155606
2023-12-20,11.917495
2023-12-21,13.092723
2023-12-22,13.848442
2023-12-23,12.906861
2023-12-24,13.197307
2023-12-25,13.523858
2023-12-26,13.646066
2023-12-27,13.702255
2023-12-28,13.752022
2023-12-29,13.527344
2023-12-30,13.132599
2023-12-31,13.620906
